,checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
784,1.0,20.0,2.0,1.0,6468.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,60.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,b'good'
785,1.0,18.0,2.0,9.0,1941.0,3.0,2.0,4.0,2.0,0.0,2.0,1.0,35.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,b'good'
786,3.0,22.0,2.0,3.0,2675.0,2.0,4.0,3.0,2.0,0.0,4.0,2.0,40.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
787,3.0,48.0,4.0,1.0,2751.0,4.0,4.0,4.0,2.0,0.0,3.0,2.0,38.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,b'good'
788,1.0,48.0,3.0,6.0,6224.0,0.0,4.0,4.0,2.0,0.0,4.0,3.0,50.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,b'bad'
789,0.0,40.0,4.0,6.0,5998.0,0.0,2.0,4.0,2.0,0.0,3.0,3.0,27.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,b'bad'
790,1.0,21.0,2.0,9.0,1188.0,0.0,4.0,2.0,1.0,0.0,4.0,1.0,39.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,b'bad'
791,3.0,24.0,2.0,1.0,6313.0,4.0,4.0,3.0,2.0,0.0,4.0,2.0,41.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,b'good'
792,3.0,6.0,4.0,2.0,1221.0,4.0,2.0,1.0,3.0,0.0,2.0,1.0,27.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,b'good'
793,2.0,24.0,2.0,2.0,2892.0,0.0,4.0,3.0,0.0,0.0,4.0,3.0,51.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,b'good'
794,3.0,24.0,2.0,2.0,3062.0,2.0,4.0,4.0,2.0,0.0,3.0,3.0,32.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,b'good'
795,3.0,9.0,2.0,2.0,2301.0,1.0,1.0,2.0,1.0,0.0,4.0,1.0,22.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,b'good'
796,0.0,18.0,2.0,1.0,7511.0,4.0,4.0,1.0,2.0,0.0,4.0,1.0,51.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,b'bad'
797,3.0,12.0,4.0,2.0,1258.0,0.0,1.0,2.0,1.0,0.0,4.0,1.0,22.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,b'good'
798,3.0,24.0,3.0,0.0,717.0,4.0,4.0,4.0,3.0,0.0,4.0,2.0,54.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,b'good'
799,1.0,9.0,2.0,0.0,1549.0,4.0,1.0,4.0,2.0,0.0,2.0,0.0,35.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,b'good'
800,3.0,24.0,4.0,6.0,1597.0,0.0,4.0,4.0,2.0,0.0,4.0,3.0,54.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,b'good'
801,1.0,18.0,4.0,3.0,1795.0,0.0,4.0,3.0,1.0,2.0,4.0,0.0,48.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,b'good'
802,0.0,20.0,4.0,2.0,4272.0,0.0,4.0,1.0,1.0,0.0,4.0,1.0,24.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,b'good'
803,3.0,12.0,4.0,3.0,976.0,4.0,4.0,4.0,2.0,0.0,4.0,2.0,35.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,b'good'
804,1.0,12.0,2.0,0.0,7472.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,24.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,b'good'
805,0.0,36.0,2.0,0.0,9271.0,0.0,3.0,2.0,2.0,0.0,1.0,2.0,24.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,b'bad'
806,1.0,6.0,2.0,3.0,590.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,26.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,b'good'
807,3.0,12.0,4.0,3.0,930.0,4.0,4.0,4.0,2.0,0.0,4.0,0.0,65.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,b'good'
808,1.0,42.0,1.0,1.0,9283.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,55.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,b'good'
809,1.0,15.0,0.0,0.0,1778.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,26.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,b'bad'
810,1.0,8.0,2.0,9.0,907.0,0.0,1.0,3.0,3.0,0.0,2.0,0.0,26.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,b'good'
811,1.0,6.0,2.0,3.0,484.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,28.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,b'good'
812,0.0,36.0,4.0,1.0,9629.0,0.0,3.0,4.0,2.0,0.0,4.0,2.0,24.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,b'bad'
813,0.0,48.0,2.0,4.0,3051.0,0.0,2.0,3.0,2.0,0.0,4.0,2.0,54.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'bad'
814,0.0,48.0,2.0,0.0,3931.0,0.0,3.0,4.0,2.0,0.0,4.0,3.0,46.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,b'bad'
815,1.0,36.0,3.0,0.0,7432.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,54.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,b'good'
816,3.0,6.0,2.0,4.0,1338.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,62.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
817,3.0,6.0,4.0,3.0,1554.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,24.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,b'good'
818,0.0,36.0,2.0,10.0,15857.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,43.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,b'good'
819,0.0,18.0,2.0,3.0,1345.0,0.0,2.0,4.0,3.0,0.0,3.0,0.0,26.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,b'bad'
820,3.0,12.0,2.0,0.0,1101.0,0.0,2.0,3.0,3.0,0.0,2.0,0.0,27.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,b'good'
821,2.0,12.0,2.0,3.0,3016.0,0.0,2.0,3.0,3.0,0.0,1.0,2.0,24.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
822,0.0,36.0,2.0,2.0,2712.0,0.0,4.0,2.0,2.0,0.0,2.0,1.0,41.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,b'bad'
823,0.0,8.0,4.0,0.0,731.0,0.0,4.0,4.0,2.0,0.0,4.0,0.0,47.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,b'good'
824,3.0,18.0,4.0,2.0,3780.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,35.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,b'good'
825,0.0,21.0,4.0,0.0,1602.0,0.0,4.0,4.0,3.0,0.0,3.0,2.0,30.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,b'good'
826,0.0,18.0,4.0,0.0,3966.0,0.0,4.0,1.0,1.0,0.0,4.0,0.0,33.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,b'bad'
827,3.0,18.0,0.0,9.0,4165.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,36.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,b'bad'
828,0.0,36.0,2.0,1.0,8335.0,4.0,4.0,3.0,2.0,0.0,4.0,3.0,47.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,b'bad'
829,1.0,48.0,3.0,9.0,6681.0,4.0,2.0,4.0,2.0,0.0,4.0,3.0,38.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,b'good'
830,3.0,24.0,3.0,9.0,2375.0,2.0,2.0,4.0,2.0,0.0,2.0,2.0,44.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,b'good'
831,0.0,18.0,2.0,0.0,1216.0,0.0,1.0,4.0,1.0,0.0,3.0,2.0,23.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,b'bad'
832,0.0,45.0,0.0,9.0,11816.0,0.0,4.0,2.0,2.0,0.0,4.0,2.0,29.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,b'bad'
833,1.0,24.0,2.0,3.0,5084.0,4.0,4.0,2.0,1.0,0.0,4.0,2.0,42.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,b'good'
834,2.0,15.0,2.0,3.0,2327.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,25.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,b'bad'
835,0.0,12.0,0.0,0.0,1082.0,0.0,2.0,4.0,2.0,0.0,4.0,2.0,48.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,b'bad'
836,3.0,12.0,2.0,3.0,886.0,4.0,2.0,4.0,1.0,0.0,2.0,2.0,21.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
837,3.0,4.0,2.0,2.0,601.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,23.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,b'good'
838,0.0,24.0,4.0,1.0,2957.0,0.0,4.0,4.0,2.0,0.0,4.0,1.0,63.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,b'good'
839,3.0,24.0,4.0,3.0,2611.0,0.0,4.0,4.0,3.0,1.0,3.0,0.0,46.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,b'good'
840,0.0,36.0,2.0,2.0,5179.0,0.0,3.0,4.0,2.0,0.0,2.0,1.0,29.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'bad'
841,3.0,21.0,3.0,1.0,2993.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,28.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,b'good'
842,3.0,18.0,2.0,5.0,1943.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,23.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'bad'
843,3.0,24.0,1.0,9.0,1559.0,0.0,3.0,4.0,2.0,0.0,4.0,2.0,50.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,b'good'
844,3.0,18.0,2.0,2.0,3422.0,0.0,4.0,4.0,2.0,0.0,4.0,1.0,47.0,0.0,1.0,3.0,2.0,2.0,1.0,0.0,b'good'
845,1.0,21.0,2.0,2.0,3976.0,4.0,3.0,2.0,2.0,0.0,3.0,2.0,35.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,b'good'
846,3.0,18.0,2.0,0.0,6761.0,4.0,2.0,2.0,2.0,0.0,4.0,2.0,68.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,b'bad'
847,3.0,24.0,2.0,0.0,1249.0,0.0,1.0,4.0,3.0,0.0,2.0,0.0,28.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
848,0.0,9.0,2.0,3.0,1364.0,0.0,3.0,3.0,2.0,0.0,4.0,0.0,59.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
849,0.0,12.0,2.0,3.0,709.0,0.0,4.0,4.0,2.0,0.0,4.0,0.0,57.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,b'bad'
850,0.0,20.0,4.0,0.0,2235.0,0.0,2.0,4.0,3.0,2.0,2.0,1.0,33.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,b'bad'
851,3.0,24.0,4.0,1.0,4042.0,4.0,3.0,3.0,2.0,0.0,4.0,1.0,43.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,b'good'
852,3.0,15.0,4.0,3.0,1471.0,0.0,2.0,4.0,2.0,0.0,4.0,3.0,35.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,b'good'
853,0.0,18.0,1.0,0.0,1442.0,0.0,3.0,4.0,2.0,0.0,4.0,3.0,32.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,b'bad'
854,3.0,36.0,3.0,0.0,10875.0,0.0,4.0,2.0,2.0,0.0,2.0,2.0,45.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,b'good'
855,3.0,24.0,2.0,0.0,1474.0,1.0,1.0,4.0,3.0,0.0,3.0,0.0,33.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,b'good'
856,3.0,10.0,2.0,8.0,894.0,4.0,3.0,4.0,1.0,0.0,3.0,1.0,40.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,b'good'
857,3.0,15.0,4.0,2.0,3343.0,0.0,2.0,4.0,2.0,0.0,2.0,3.0,28.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,b'good'
858,0.0,15.0,2.0,0.0,3959.0,0.0,2.0,3.0,1.0,0.0,2.0,1.0,29.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,b'bad'
859,3.0,9.0,2.0,0.0,3577.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,26.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,b'good'
860,3.0,24.0,4.0,1.0,5804.0,3.0,2.0,4.0,2.0,0.0,2.0,0.0,27.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,b'good'
861,3.0,18.0,3.0,9.0,2169.0,0.0,2.0,4.0,3.0,0.0,2.0,2.0,28.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,b'bad'
862,0.0,24.0,2.0,3.0,2439.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,35.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,b'bad'
863,3.0,27.0,4.0,2.0,4526.0,3.0,1.0,4.0,2.0,0.0,2.0,0.0,32.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,b'good'
864,3.0,10.0,2.0,2.0,2210.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,25.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,b'bad'
865,3.0,15.0,2.0,2.0,2221.0,2.0,2.0,2.0,1.0,0.0,4.0,2.0,20.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,b'good'
866,0.0,18.0,2.0,3.0,2389.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,27.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
867,3.0,12.0,4.0,2.0,3331.0,0.0,4.0,2.0,2.0,0.0,4.0,1.0,42.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
868,3.0,36.0,2.0,9.0,7409.0,4.0,4.0,3.0,2.0,0.0,2.0,1.0,37.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,b'good'
869,0.0,12.0,2.0,2.0,652.0,0.0,4.0,4.0,1.0,0.0,4.0,1.0,24.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,b'good'
870,3.0,36.0,3.0,2.0,7678.0,2.0,3.0,2.0,1.0,0.0,4.0,2.0,40.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,b'good'
871,2.0,6.0,4.0,0.0,1343.0,0.0,4.0,1.0,2.0,0.0,4.0,0.0,46.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,b'good'
872,0.0,24.0,4.0,9.0,1382.0,1.0,3.0,4.0,2.0,0.0,1.0,0.0,26.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,b'good'
873,3.0,15.0,2.0,4.0,874.0,4.0,1.0,4.0,1.0,0.0,1.0,0.0,24.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
874,0.0,12.0,2.0,2.0,3590.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,29.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,b'good'
875,1.0,11.0,4.0,0.0,1322.0,3.0,2.0,4.0,1.0,0.0,4.0,2.0,40.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,b'good'
876,0.0,18.0,1.0,3.0,1940.0,0.0,1.0,3.0,2.0,1.0,4.0,3.0,36.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,b'good'
877,3.0,36.0,2.0,3.0,3595.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,28.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
878,0.0,9.0,2.0,0.0,1422.0,0.0,1.0,3.0,2.0,0.0,2.0,3.0,27.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,b'bad'
879,3.0,30.0,4.0,3.0,6742.0,4.0,3.0,2.0,2.0,0.0,3.0,1.0,36.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,b'good'
880,3.0,24.0,2.0,1.0,7814.0,0.0,3.0,3.0,2.0,0.0,3.0,2.0,38.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,b'good'
881,3.0,24.0,2.0,1.0,9277.0,4.0,2.0,2.0,0.0,0.0,4.0,3.0,48.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,b'good'
882,1.0,30.0,4.0,0.0,2181.0,4.0,4.0,4.0,2.0,0.0,4.0,0.0,36.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,b'good'
883,3.0,18.0,4.0,3.0,1098.0,0.0,0.0,4.0,1.0,0.0,4.0,2.0,65.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,b'good'
884,1.0,24.0,2.0,2.0,4057.0,0.0,3.0,3.0,0.0,0.0,3.0,2.0,43.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,b'bad'
885,0.0,12.0,2.0,6.0,795.0,0.0,1.0,4.0,1.0,0.0,4.0,1.0,53.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'bad'
886,1.0,24.0,4.0,9.0,2825.0,4.0,3.0,4.0,2.0,0.0,3.0,3.0,34.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,b'good'
887,1.0,48.0,2.0,9.0,15672.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,23.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,b'bad'
888,3.0,36.0,4.0,0.0,6614.0,0.0,4.0,4.0,2.0,0.0,4.0,2.0,34.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,b'good'
889,3.0,28.0,1.0,1.0,7824.0,4.0,1.0,3.0,2.0,2.0,4.0,0.0,40.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,b'good'
890,0.0,27.0,4.0,9.0,2442.0,0.0,4.0,4.0,2.0,0.0,4.0,2.0,43.0,1.0,1.0,4.0,3.0,2.0,1.0,0.0,b'good'
891,3.0,15.0,4.0,3.0,1829.0,0.0,4.0,4.0,2.0,0.0,4.0,2.0,46.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,b'good'
892,0.0,12.0,4.0,0.0,2171.0,0.0,2.0,4.0,2.0,0.0,4.0,1.0,38.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,b'good'
893,1.0,36.0,4.0,1.0,5800.0,0.0,2.0,3.0,2.0,0.0,4.0,2.0,34.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,b'good'
894,3.0,18.0,4.0,3.0,1169.0,4.0,2.0,4.0,2.0,0.0,3.0,1.0,29.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,b'good'
895,3.0,36.0,3.0,1.0,8947.0,4.0,3.0,3.0,2.0,0.0,2.0,2.0,31.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,b'good'
896,0.0,21.0,2.0,3.0,2606.0,0.0,1.0,4.0,1.0,0.0,4.0,1.0,28.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,b'good'
897,3.0,12.0,4.0,2.0,1592.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,35.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,b'good'
898,3.0,15.0,2.0,2.0,2186.0,4.0,3.0,1.0,1.0,0.0,4.0,0.0,33.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,b'good'
899,0.0,18.0,2.0,2.0,4153.0,0.0,2.0,2.0,2.0,1.0,3.0,2.0,42.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'bad'
900,0.0,16.0,4.0,0.0,2625.0,0.0,4.0,2.0,2.0,2.0,4.0,1.0,43.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,b'bad'
901,3.0,20.0,4.0,0.0,3485.0,4.0,1.0,2.0,0.0,0.0,4.0,0.0,44.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,b'good'
902,3.0,36.0,4.0,1.0,10477.0,4.0,4.0,2.0,2.0,0.0,4.0,3.0,42.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,b'good'
903,3.0,15.0,2.0,3.0,1386.0,4.0,2.0,4.0,3.0,0.0,2.0,0.0,40.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,b'good'
904,3.0,24.0,2.0,3.0,1278.0,0.0,4.0,4.0,2.0,0.0,1.0,0.0,36.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,b'good'
905,0.0,12.0,2.0,3.0,1107.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,20.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,b'good'
906,0.0,21.0,2.0,0.0,3763.0,4.0,3.0,2.0,2.0,1.0,2.0,0.0,24.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,b'good'
907,1.0,36.0,2.0,6.0,3711.0,4.0,2.0,2.0,3.0,0.0,2.0,2.0,27.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
908,3.0,15.0,3.0,1.0,3594.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,46.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,b'good'
909,1.0,9.0,2.0,0.0,3195.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0,33.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,b'good'
910,3.0,36.0,3.0,3.0,4454.0,0.0,2.0,4.0,1.0,0.0,4.0,0.0,34.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,b'good'
911,1.0,24.0,4.0,2.0,4736.0,0.0,1.0,2.0,1.0,0.0,4.0,2.0,25.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,b'bad'
912,1.0,30.0,2.0,3.0,2991.0,4.0,4.0,2.0,1.0,0.0,4.0,2.0,25.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
913,3.0,11.0,2.0,9.0,2142.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,28.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,b'good'
914,0.0,24.0,1.0,9.0,3161.0,0.0,2.0,4.0,2.0,0.0,2.0,1.0,31.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,b'bad'
915,1.0,48.0,0.0,10.0,18424.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,32.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,b'bad'
916,3.0,10.0,2.0,1.0,2848.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,32.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,b'good'
917,0.0,6.0,2.0,0.0,14896.0,0.0,4.0,1.0,2.0,0.0,4.0,3.0,68.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,b'bad'
918,0.0,24.0,2.0,2.0,2359.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,33.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'bad'
919,0.0,24.0,2.0,2.0,3345.0,0.0,4.0,4.0,2.0,0.0,2.0,1.0,39.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,b'bad'
920,3.0,18.0,4.0,2.0,1817.0,0.0,2.0,4.0,1.0,0.0,2.0,3.0,28.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,b'good'
921,3.0,48.0,3.0,3.0,12749.0,2.0,3.0,4.0,2.0,0.0,1.0,2.0,37.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,b'good'
922,0.0,9.0,2.0,3.0,1366.0,0.0,1.0,3.0,1.0,0.0,4.0,1.0,22.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,b'bad'
923,1.0,12.0,2.0,0.0,2002.0,0.0,3.0,3.0,2.0,0.0,4.0,1.0,30.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,b'good'
924,0.0,24.0,1.0,2.0,6872.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,55.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,b'bad'
925,0.0,12.0,1.0,0.0,697.0,0.0,1.0,4.0,2.0,0.0,2.0,2.0,46.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,b'bad'
926,0.0,18.0,4.0,2.0,1049.0,0.0,1.0,4.0,1.0,0.0,4.0,1.0,21.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,b'good'
927,0.0,48.0,2.0,1.0,10297.0,0.0,3.0,4.0,2.0,0.0,4.0,3.0,39.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,b'bad'
928,3.0,30.0,2.0,3.0,1867.0,4.0,4.0,4.0,2.0,0.0,4.0,2.0,58.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,b'good'
929,0.0,12.0,3.0,0.0,1344.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,43.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,b'good'
930,0.0,24.0,2.0,2.0,1747.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,24.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,b'good'
931,1.0,9.0,2.0,3.0,1670.0,0.0,1.0,4.0,1.0,0.0,2.0,2.0,22.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,b'bad'
932,3.0,9.0,4.0,0.0,1224.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,30.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,b'good'
933,3.0,12.0,4.0,3.0,522.0,2.0,4.0,4.0,2.0,0.0,4.0,1.0,42.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,b'good'
934,0.0,12.0,2.0,3.0,1498.0,0.0,2.0,4.0,1.0,0.0,1.0,2.0,23.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
935,1.0,30.0,3.0,3.0,1919.0,1.0,1.0,4.0,2.0,0.0,3.0,3.0,30.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,b'bad'
936,2.0,9.0,2.0,3.0,745.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,28.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,b'bad'
937,1.0,6.0,2.0,3.0,2063.0,0.0,1.0,4.0,3.0,0.0,3.0,2.0,30.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,b'good'
938,1.0,60.0,2.0,6.0,6288.0,0.0,2.0,4.0,2.0,0.0,4.0,3.0,42.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,b'bad'
939,3.0,24.0,4.0,1.0,6842.0,4.0,2.0,2.0,2.0,0.0,4.0,1.0,46.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,b'good'
940,3.0,12.0,2.0,0.0,3527.0,4.0,1.0,2.0,2.0,0.0,3.0,1.0,45.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,b'good'
