,cap-shape,cap-surface,cap-color,bruises?,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
2085,2.0,0.0,3.0,0.0,5.0,2.0,2.0,0.0,5.0,1.0,2.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,0
2086,2.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,3.0,3.0,1.0,0
2087,5.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2088,5.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,6.0,3.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2089,2.0,3.0,4.0,1.0,6.0,2.0,0.0,1.0,7.0,0.0,2.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,2.0,3.0,5.0,1
2090,5.0,3.0,3.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2091,5.0,2.0,8.0,0.0,5.0,2.0,2.0,0.0,4.0,1.0,2.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,0
2092,0.0,2.0,8.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,3.0,0
2093,5.0,2.0,8.0,0.0,5.0,2.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,3.0,3.0,1.0,0
2094,2.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,4.0,1.0,2.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,0
2095,5.0,3.0,3.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2096,2.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2097,5.0,0.0,3.0,0.0,5.0,2.0,2.0,0.0,7.0,1.0,2.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,0
2098,5.0,2.0,8.0,1.0,6.0,2.0,0.0,1.0,5.0,0.0,2.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,2.0,3.0,1.0,1
2099,5.0,2.0,4.0,0.0,5.0,2.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,0
2100,5.0,3.0,3.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2101,2.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2102,5.0,3.0,4.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2103,5.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,6.0,3.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2104,2.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2105,5.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2106,2.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2107,5.0,3.0,2.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,6.0,6.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2108,5.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2109,2.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2110,5.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2111,5.0,3.0,2.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2112,5.0,2.0,8.0,1.0,6.0,2.0,0.0,1.0,10.0,0.0,2.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,1.0,1
2113,5.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,6.0,3.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2114,5.0,3.0,3.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2115,5.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2116,5.0,3.0,2.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2117,5.0,3.0,3.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2118,5.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,6.0,6.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2119,5.0,3.0,3.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2120,5.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2121,2.0,3.0,2.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2122,2.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2123,5.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2124,2.0,3.0,3.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,6.0,6.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2125,5.0,3.0,2.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,6.0,3.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2126,5.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2127,5.0,3.0,3.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2128,5.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,5.0,1.0,1
2129,2.0,2.0,8.0,1.0,6.0,2.0,0.0,1.0,7.0,0.0,2.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,2.0,3.0,1.0,1
2130,5.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2131,5.0,0.0,8.0,0.0,5.0,2.0,2.0,0.0,3.0,1.0,2.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,1.0,3.0,3.0,1.0,0
2132,5.0,3.0,4.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2133,2.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2134,5.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,6.0,3.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2135,5.0,3.0,3.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2136,5.0,3.0,3.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2137,5.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2138,5.0,3.0,4.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2139,5.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,6.0,3.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2140,5.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2141,5.0,3.0,2.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2142,5.0,3.0,4.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2143,5.0,3.0,2.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2144,2.0,3.0,4.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2145,2.0,3.0,4.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2146,5.0,3.0,4.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2147,2.0,2.0,4.0,1.0,6.0,2.0,0.0,1.0,5.0,0.0,2.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,5.0,1
2148,2.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2149,5.0,2.0,8.0,1.0,6.0,2.0,0.0,1.0,10.0,0.0,2.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,2.0,3.0,1.0,1
2150,5.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2151,2.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2152,5.0,3.0,4.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,6.0,3.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2153,2.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2154,5.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2155,5.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2156,5.0,3.0,4.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,6.0,3.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2157,2.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2158,2.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,6.0,6.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2159,5.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2160,5.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2161,5.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2162,2.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2163,5.0,3.0,4.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2164,2.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2165,5.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2166,5.0,3.0,2.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2167,5.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,6.0,3.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2168,5.0,3.0,3.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2169,5.0,3.0,2.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,6.0,3.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2170,5.0,3.0,3.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2171,5.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2172,2.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2173,5.0,3.0,3.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2174,5.0,3.0,2.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2175,2.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2176,2.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2177,5.0,3.0,2.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2178,5.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,4.0,6.0,0.0,2.0,1.0,3.0,1.0,5.0,0.0,1
2179,5.0,3.0,3.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2180,5.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,6.0,3.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2181,5.0,3.0,4.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2182,2.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2183,5.0,3.0,2.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2184,2.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2185,2.0,3.0,4.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2186,2.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2187,5.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2188,5.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2189,5.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2190,5.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2191,5.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2192,5.0,2.0,3.0,0.0,5.0,2.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,1.0,3.0,3.0,1.0,0
2193,5.0,3.0,2.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,6.0,3.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2194,2.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,6.0,3.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2195,5.0,3.0,2.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2196,2.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2197,5.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2198,5.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,6.0,6.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2199,2.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2200,5.0,2.0,8.0,0.0,5.0,2.0,2.0,0.0,7.0,1.0,2.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,0
2201,5.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2202,2.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,6.0,6.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2203,2.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2204,5.0,3.0,3.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2205,5.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2206,5.0,3.0,2.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2207,5.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2208,2.0,3.0,3.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2209,5.0,3.0,3.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,6.0,6.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2210,5.0,2.0,5.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,0.0,1
2211,5.0,3.0,4.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2212,2.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2213,5.0,3.0,2.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2214,2.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2215,5.0,3.0,4.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2216,5.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2217,2.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2218,5.0,3.0,4.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2219,5.0,3.0,4.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2220,5.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2221,2.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2222,5.0,3.0,2.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2223,5.0,3.0,2.0,1.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2224,2.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,6.0,3.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2225,5.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2226,5.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,6.0,6.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
2227,5.0,0.0,8.0,0.0,5.0,2.0,2.0,0.0,4.0,1.0,2.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,3.0,3.0,1.0,0
2228,5.0,3.0,3.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,5.0,2.0,5.0,0.0,0
2229,5.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2230,5.0,3.0,3.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0,0
2231,5.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,0
2232,5.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0
